contour_0
1617,2380
1617,2370
1618,2368
1618,2337
1620,2336
1620,2228
1621,2227
1621,2032
1620,2031
1620,1858
1618,1857
1618,1801
1617,1800
1617,1771
1616,1770
1616,1765
1615,1763
1615,1761
1613,1760
1613,1758
1612,1757
1612,1752
1611,1751
1611,1748
1610,1747
1610,1746
1608,1745
1608,1743
1607,1742
1607,1738
1605,1736
1605,1735
1603,1733
1603,1731
1602,1730
1602,1728
1601,1727
1601,1726
1600,1725
1600,1723
1598,1722
1598,1721
1597,1720
1597,1718
1595,1716
1595,1715
1593,1713
1593,1711
1591,1708
1591,1707
1590,1706
1590,1705
1586,1701
1586,1698
1582,1695
1582,1693
1581,1692
1581,1691
1577,1687
1577,1686
1572,1681
1572,1680
1568,1676
1568,1675
1562,1668
1562,1667
1538,1643
1537,1643
1531,1637
1530,1637
1525,1632
1523,1632
1520,1628
1518,1628
1512,1622
1511,1622
1510,1621
1508,1621
1506,1618
1505,1618
1502,1616
1501,1616
1497,1612
1496,1612
1495,1611
1493,1611
1491,1608
1490,1608
1488,1607
1487,1607
1485,1605
1483,1605
1482,1603
1481,1603
1480,1602
1478,1602
1477,1601
1476,1601
1475,1600
1473,1600
1472,1598
1471,1598
1468,1596
1467,1596
1466,1595
1465,1595
1463,1593
1462,1593
1461,1592
1460,1592
1458,1591
1457,1591
1456,1590
1453,1590
1452,1588
1451,1588
1450,1587
1448,1587
1447,1586
1446,1586
1445,1585
1442,1585
1440,1582
1435,1582
1432,1580
1431,1580
1430,1578
1428,1578
1427,1577
1423,1577
1422,1576
1420,1576
1418,1575
1417,1575
1416,1573
1411,1573
1410,1572
1408,1572
1407,1571
1406,1571
1405,1570
1401,1570
1400,1568
1395,1568
1393,1567
1391,1567
1388,1565
1378,1565
1377,1563
1375,1563
1373,1562
1372,1562
1371,1561
1363,1561
1362,1560
1356,1560
1355,1558
1351,1558
1350,1557
1346,1557
1345,1556
1321,1556
1320,1555
1312,1555
1311,1553
1305,1553
1303,1552
1242,1552
1241,1551
contour_4
1240,1663
1238,1665
1156,1665
1155,1666
1147,1666
1146,1667
1142,1667
1141,1668
1136,1668
1135,1670
1126,1670
1125,1671
1122,1671
1121,1672
1118,1672
1117,1673
1111,1673
1108,1676
1106,1676
1105,1677
1102,1677
1101,1678
1098,1678
1097,1680
1095,1680
1093,1681
1091,1681
1090,1682
1088,1682
1087,1683
1086,1683
1083,1686
1081,1686
1080,1687
1077,1687
1075,1690
1072,1690
1071,1691
1068,1691
1066,1693
1065,1693
1063,1695
1062,1695
1061,1696
1060,1696
1058,1697
1057,1697
1056,1698
1055,1698
1053,1700
1052,1700
1050,1702
1047,1702
1043,1706
1042,1706
1041,1707
1040,1707
1037,1710
1036,1710
1033,1712
1032,1712
1030,1715
1028,1715
1027,1716
1026,1716
1021,1721
1020,1721
